productName,releaseYear_scaled,memSize_scaled,memBusWidth_scaled,gpuClock_scaled,memClock_scaled,unifiedShader_scaled,tmu_scaled,rop_scaled,manufacturer_encoded,igp_encoded,bus_encoded,memType_encoded,gpuChip_encoded
GeForce GTX 980,0.7567567567567579,0.031249757812439452,0.027450980392156862,0.4812580784144765,0.7761989342806395,0.11724137931034483,0.14545454545454545,0.25,5,0,21,11,140
GeForce GTX 980M,0.7567567567567579,0.0624997656249414,0.027450980392156862,0.44291253769926753,0.5541740674955595,0.08781609195402298,0.10909090909090909,0.25,5,0,8,11,140
GeForce GTX 980M,0.7567567567567579,0.0624997656249414,0.027450980392156862,0.22834984920292978,0.5541740674955595,0.08781609195402298,0.10909090909090909,0.25,5,0,8,11,140
GeForce GTX TITAN BLACK,0.7567567567567579,0.04687476171869043,0.043137254901960784,0.3787160706591986,0.774866785079929,0.16505747126436782,0.2727272727272727,0.1875,5,0,21,11,131
GeForce GTX TITAN Z,0.7567567567567579,0.04687476171869043,0.043137254901960784,0.2994398965962947,0.774866785079929,0.16505747126436782,0.2727272727272727,0.1875,5,0,21,11,131
GRID K120Q,0.7567567567567579,0.0039997509999377505,0.011764705882352941,0.3619129685480396,0.39342806394316165,0.01057471264367816,0.01818181818181818,0.0625,5,0,21,3,129
GRID K220Q,0.7567567567567579,0.0039997509999377505,0.027450980392156862,0.3166738474795347,0.5528419182948491,0.08781609195402298,0.14545454545454545,0.125,5,0,21,11,127
GRID K500,0.7567567567567579,0.031249757812439452,0.027450980392156862,0.3166738474795347,0.5528419182948491,0.08781609195402298,0.14545454545454545,0.125,5,0,21,11,127
GRID K520Q,0.7567567567567579,0.031249757812439452,0.027450980392156862,0.3166738474795347,0.5528419182948491,0.08781609195402298,0.14545454545454545,0.125,5,0,21,11,127
GRID K540Q,0.7567567567567579,0.031249757812439452,0.027450980392156862,0.3166738474795347,0.5528419182948491,0.08781609195402298,0.14545454545454545,0.125,5,0,21,11,127
GRID K560Q,0.7567567567567579,0.031249757812439452,0.027450980392156862,0.3166738474795347,0.5528419182948491,0.08781609195402298,0.14545454545454545,0.125,5,0,21,11,127
HD Graphics 5300,0.7567567567567579,0.007999751999938,0.011764705882352941,0.12494614390348988,0.369449378330373,0.01057471264367816,0.02727272727272727,0.01171875,3,1,29,24,36
HD Graphics 5500,0.7567567567567579,0.007999751999938,0.011764705882352941,0.12494614390348988,0.369449378330373,0.01057471264367816,0.02727272727272727,0.01171875,3,1,29,24,36
HD Graphics 5600,0.7567567567567579,0.007999751999938,0.011764705882352941,0.12494614390348988,0.369449378330373,0.01057471264367816,0.02727272727272727,0.01171875,3,1,29,24,36
HD Graphics 6000,0.7567567567567579,0.007999751999938,0.011764705882352941,0.12494614390348988,0.369449378330373,0.021609195402298848,0.05454545454545454,0.0234375,3,1,29,24,37
HD Graphics P5700,0.7567567567567579,0.007999751999938,0.011764705882352941,0.2972856527358897,0.369449378330373,0.01057471264367816,0.02727272727272727,0.01171875,3,1,29,24,36
Iris Graphics 6100,0.7567567567567579,0.007999751999938,0.011764705882352941,0.12494614390348988,0.369449378330373,0.021609195402298848,0.05454545454545454,0.0234375,3,1,29,24,37
Iris Pro Graphics 6200,0.7567567567567579,0.007999751999938,0.011764705882352941,0.12494614390348988,0.369449378330373,0.021609195402298848,0.05454545454545454,0.0234375,3,1,29,24,38
Iris Pro Graphics 6200,0.7567567567567579,0.007999751999938,0.011764705882352941,0.12494614390348988,0.369449378330373,0.021609195402298848,0.05454545454545454,0.0234375,3,1,29,24,38
Iris Pro Graphics P6300,0.7567567567567579,0.007999751999938,0.011764705882352941,0.12494614390348988,0.369449378330373,0.021609195402298848,0.05454545454545454,0.0234375,3,1,29,24,38
Jetson TK1 GPU,0.7567567567567579,0.007999751999938,0.011764705882352941,0.3214131839724257,0.369449378330373,0.01057471264367816,0.00909090909090909,0.015625,5,1,5,24,135
Quadro K100M,0.7567567567567579,0.007999751999938,0.00392156862745098,0.3619129685480396,0.3530195381882771,0.01057471264367816,0.01818181818181818,0.03125,5,0,7,3,129
Quadro K200M,0.7567567567567579,0.007999751999938,0.00392156862745098,0.3619129685480396,0.3530195381882771,0.01057471264367816,0.01818181818181818,0.03125,5,0,7,3,129
Quadro K2200,0.7567567567567579,0.031249757812439452,0.011764705882352941,0.44635932787591553,0.5541740674955595,0.03632183908045977,0.045454545454545456,0.0625,5,0,19,11,137
Quadro K2200M,0.7567567567567579,0.015624753906188475,0.011764705882352941,0.28306764325721673,0.5541740674955595,0.03632183908045977,0.045454545454545456,0.0625,5,0,7,11,137
Quadro K420,0.7567567567567579,0.007999751999938,0.011764705882352941,0.3731150366221456,0.39342806394316165,0.01057471264367816,0.01818181818181818,0.0625,5,0,19,3,129
Quadro K4200,0.7567567567567579,0.031249757812439452,0.027450980392156862,0.32787591555364065,0.5972468916518651,0.07678160919540229,0.12727272727272726,0.125,5,0,19,11,127
Quadro K5200,0.7567567567567579,0.0624997656249414,0.027450980392156862,0.28306764325721673,0.6647424511545293,0.13195402298850575,0.21818181818181817,0.1875,5,0,21,11,131
Quadro K620,0.7567567567567579,0.015624753906188475,0.011764705882352941,0.4515295131408875,0.39742451154529307,0.021609195402298848,0.02727272727272727,0.0625,5,0,19,3,137
Radeon E8860,0.7567567567567579,0.015624753906188475,0.011764705882352941,0.24342955622576476,0.49733570159857904,0.03632183908045977,0.045454545454545456,0.0625,1,0,21,11,455
Radeon HD 8210 IGP,0.7567567567567579,0.007999751999938,0.011764705882352941,0.12494614390348988,0.369449378330373,0.006896551724137931,0.00909090909090909,0.015625,1,1,5,24,190
Radeon HD 8530M,0.7567567567567579,0.007999751999938,0.00392156862745098,0.2757432141318397,0.39742451154529307,0.01793103448275862,0.01818181818181818,0.03125,1,0,23,3,251
Radeon HD 8550M,0.7567567567567579,0.007999751999938,0.00392156862745098,0.2757432141318397,0.39742451154529307,0.01793103448275862,0.022727272727272728,0.03125,1,0,23,3,426
Radeon R4 Mobile Graphics,0.7567567567567579,0.007999751999938,0.011764705882352941,0.22533390779836276,0.369449378330373,0.01057471264367816,0.013636363636363636,0.03125,1,1,5,24,421
Radeon R4 Mobile Graphics,0.7567567567567579,0.007999751999938,0.011764705882352941,0.34037052994398964,0.369449378330373,0.006896551724137931,0.00909090909090909,0.015625,1,1,5,24,29
Radeon R5 230,0.7567567567567579,0.007999751999938,0.00392156862745098,0.2649719948298147,0.29396092362344584,0.008735632183908045,0.00909090909090909,0.015625,1,0,19,3,53
Radeon R5 A220,0.7567567567567579,0.007999751999938,0.00392156862745098,0.3295993106419647,0.39742451154529307,0.008735632183908045,0.00909090909090909,0.015625,1,0,19,3,53
Radeon R5 A230,0.7567567567567579,0.031249757812439452,0.00392156862745098,0.33175355450236965,0.44182948490230906,0.01793103448275862,0.022727272727272728,0.03125,1,0,23,3,184
Radeon R5 A240,0.7567567567567579,0.015624753906188475,0.011764705882352941,0.3102111158983197,0.39742451154529307,0.01793103448275862,0.022727272727272728,0.03125,1,0,23,3,302
Radeon R5 A240,0.7567567567567579,0.007999751999938,0.00392156862745098,0.4394657475226196,0.39742451154529307,0.01793103448275862,0.022727272727272728,0.03125,1,0,23,3,184
Radeon R5 A255,0.7567567567567579,0.007999751999938,0.011764705882352941,0.3942266264541146,0.44182948490230906,0.021609195402298848,0.02727272727272727,0.03125,1,0,23,11,443
Radeon R5 Graphics,0.7567567567567579,0.007999751999938,0.011764705882352941,0.3222748815165877,0.369449378330373,0.01425287356321839,0.01818181818181818,0.015625,1,1,5,24,421
Radeon R5 Graphics,0.7567567567567579,0.007999751999938,0.011764705882352941,0.2098233520034468,0.369449378330373,0.01425287356321839,0.01818181818181818,0.015625,1,1,5,24,421
Radeon R5 M230,0.7567567567567579,0.031249757812439452,0.00392156862745098,0.35114174924601466,0.44182948490230906,0.01793103448275862,0.022727272727272728,0.03125,1,0,23,3,184
Radeon R5 M230,0.7567567567567579,0.031249757812439452,0.00392156862745098,0.33175355450236965,0.44182948490230906,0.01793103448275862,0.022727272727272728,0.03125,1,0,23,3,184
Radeon R5 M230 Rebrand,0.7567567567567579,0.015624753906188475,0.00392156862745098,0.33175355450236965,0.39742451154529307,0.01793103448275862,0.022727272727272728,0.03125,1,0,23,3,426
Radeon R5 M240,0.7567567567567579,0.007999751999938,0.00392156862745098,0.4265402843601896,0.39742451154529307,0.01793103448275862,0.022727272727272728,0.03125,1,0,23,3,184
Radeon R5 M240 Rebrand,0.7567567567567579,0.007999751999938,0.00392156862745098,0.2757432141318397,0.39742451154529307,0.021609195402298848,0.02727272727272727,0.03125,1,0,23,3,251
Radeon R5 M250,0.7567567567567579,0.007999751999938,0.00392156862745098,0.2757432141318397,0.39742451154529307,0.01793103448275862,0.022727272727272728,0.03125,1,0,23,3,184
Radeon R5 M255,0.7567567567567579,0.007999751999938,0.011764705882352941,0.3942266264541146,0.44182948490230906,0.021609195402298848,0.02727272727272727,0.03125,1,0,23,11,443
Radeon R5 Mobile Graphics,0.7567567567567579,0.007999751999938,0.011764705882352941,0.34037052994398964,0.369449378330373,0.006896551724137931,0.00909090909090909,0.015625,1,1,5,24,29
Radeon R6 M255DX,0.7567567567567579,0.007999751999938,0.011764705882352941,0.3942266264541146,0.369449378330373,0.021609195402298848,0.02727272727272727,0.03125,1,1,5,24,443
Radeon R6 M255DX,0.7567567567567579,0.007999751999938,0.011764705882352941,0.33175355450236965,0.369449378330373,0.01793103448275862,0.022727272727272728,0.03125,1,1,5,24,184
Radeon R6 Mobile Graphics,0.7567567567567579,0.007999751999938,0.011764705882352941,0.22533390779836276,0.369449378330373,0.021609195402298848,0.02727272727272727,0.03125,1,1,5,24,420
Radeon R7 250X,0.7567567567567579,0.007999751999938,0.011764705882352941,0.40499784575613956,0.49733570159857904,0.03632183908045977,0.045454545454545456,0.0625,1,0,21,11,57
Radeon R7 250XE,0.7567567567567579,0.007999751999938,0.011764705882352941,0.3662214562688496,0.49733570159857904,0.03632183908045977,0.045454545454545456,0.0625,1,0,21,11,57
Radeon R7 265,0.7567567567567579,0.015624753906188475,0.027450980392156862,0.3834554071520896,0.6194493783303731,0.05839080459770115,0.07272727272727272,0.125,1,0,21,11,312
Radeon R7 265X OEM,0.7567567567567579,0.015624753906188475,0.027450980392156862,0.3834554071520896,0.6194493783303731,0.07310344827586207,0.09090909090909091,0.125,1,0,21,11,75
Radeon R7 A260,0.7567567567567579,0.007999751999938,0.011764705882352941,0.3834554071520896,0.39742451154529307,0.021609195402298848,0.02727272727272727,0.03125,1,0,23,11,443
Radeon R7 A265,0.7567567567567579,0.015624753906188475,0.011764705882352941,0.3080568720379147,0.39742451154529307,0.021609195402298848,0.02727272727272727,0.03125,1,0,23,3,304
Radeon R7 Graphics,0.7567567567567579,0.007999751999938,0.011764705882352941,0.3059026281775097,0.369449378330373,0.02896551724137931,0.03636363636363636,0.03125,1,1,5,24,419
Radeon R7 Graphics,0.7567567567567579,0.007999751999938,0.011764705882352941,0.3059026281775097,0.369449378330373,0.021609195402298848,0.02727272727272727,0.03125,1,1,5,24,420
Radeon R7 M260,0.7567567567567579,0.015624753906188475,0.00392156862745098,0.40068935803532957,0.39742451154529307,0.021609195402298848,0.02727272727272727,0.03125,1,0,23,3,443
Radeon R7 M260DX,0.7567567567567579,0.007999751999938,0.011764705882352941,0.3942266264541146,0.369449378330373,0.021609195402298848,0.02727272727272727,0.03125,1,1,5,24,443
Radeon R7 M260DX,0.7567567567567579,0.007999751999938,0.011764705882352941,0.4071520896165446,0.369449378330373,0.01793103448275862,0.022727272727272728,0.03125,1,1,5,24,184
Radeon R7 M260DX,0.7567567567567579,0.007999751999938,0.011764705882352941,0.33175355450236965,0.369449378330373,0.01793103448275862,0.022727272727272728,0.03125,1,1,5,24,184
Radeon R7 M265,0.7567567567567579,0.015624753906188475,0.00392156862745098,0.3834554071520896,0.39742451154529307,0.021609195402298848,0.02727272727272727,0.03125,1,0,23,3,443
Radeon R7 M265,0.7567567567567579,0.015624753906188475,0.011764705882352941,0.3080568720379147,0.39742451154529307,0.021609195402298848,0.02727272727272727,0.03125,1,0,23,3,304
Radeon R7 M265DX,0.7567567567567579,0.007999751999938,0.011764705882352941,0.3942266264541146,0.369449378330373,0.021609195402298848,0.02727272727272727,0.03125,1,1,5,24,443
Radeon R7 M265DX,0.7567567567567579,0.007999751999938,0.011764705882352941,0.3834554071520896,0.369449378330373,0.021609195402298848,0.02727272727272727,0.03125,1,1,5,24,443
Radeon R7 M265DX,0.7567567567567579,0.007999751999938,0.011764705882352941,0.33175355450236965,0.369449378330373,0.01793103448275862,0.022727272727272728,0.03125,1,1,5,24,184
Radeon R7 M270,0.7567567567567579,0.015624753906188475,0.011764705882352941,0.3080568720379147,0.39742451154529307,0.021609195402298848,0.02727272727272727,0.03125,1,0,23,3,304
Radeon R7 M270DX,0.7567567567567579,0.007999751999938,0.011764705882352941,0.3834554071520896,0.369449378330373,0.021609195402298848,0.02727272727272727,0.03125,1,1,5,24,443
Radeon R7 M270DX,0.7567567567567579,0.007999751999938,0.011764705882352941,0.33175355450236965,0.369449378330373,0.01793103448275862,0.022727272727272728,0.03125,1,1,5,24,184
Radeon R7 Mobile Graphics,0.7567567567567579,0.007999751999938,0.011764705882352941,0.23438173201206378,0.369449378330373,0.021609195402298848,0.02727272727272727,0.03125,1,1,5,24,420
Radeon R9 280,0.7567567567567579,0.023437255859313964,0.043137254901960784,0.35200344679017664,0.5528419182948491,0.10252873563218391,0.12727272727272726,0.125,1,0,21,11,436
Radeon R9 285,0.7567567567567579,0.015624753906188475,0.027450980392156862,0.3912106850495476,0.6083481349911191,0.10252873563218391,0.12727272727272726,0.125,1,0,21,11,442
Radeon R9 290X2,0.7567567567567579,0.031249757812439452,0.058823529411764705,0.4265402843601896,0.5972468916518651,0.16137931034482758,0.19999999999999998,0.25,1,0,21,11,172
Radeon R9 295X2,0.7567567567567579,0.031249757812439452,0.058823529411764705,0.43429556225764754,0.5528419182948491,0.16137931034482758,0.19999999999999998,0.25,1,0,21,11,456
Radeon R9 M265X,0.7567567567567579,0.015624753906188475,0.011764705882352941,0.24342955622576476,0.44182948490230906,0.03632183908045977,0.045454545454545456,0.0625,1,0,21,11,455
Radeon R9 M270X,0.7567567567567579,0.015624753906188475,0.011764705882352941,0.3080568720379147,0.44182948490230906,0.03632183908045977,0.045454545454545456,0.0625,1,0,21,11,455
Radeon R9 M275,0.7567567567567579,0.015624753906188475,0.011764705882352941,0.3834554071520896,0.44182948490230906,0.03632183908045977,0.045454545454545456,0.0625,1,0,21,11,455
Radeon R9 M275X,0.7567567567567579,0.015624753906188475,0.011764705882352941,0.3834554071520896,0.49733570159857904,0.03632183908045977,0.045454545454545456,0.0625,1,0,21,11,455
Radeon R9 M290X,0.7567567567567579,0.031249757812439452,0.027450980392156862,0.3619129685480396,0.5306394316163411,0.07310344827586207,0.09090909090909091,0.125,1,0,21,11,299
Radeon R9 M290X Mac Edition,0.7567567567567579,0.015624753906188475,0.027450980392156862,0.3619129685480396,0.6039076376554174,0.05839080459770115,0.07272727272727272,0.125,1,0,21,11,312
Radeon R9 M295X,0.7567567567567579,0.031249757812439452,0.027450980392156862,0.30719517449375267,0.5528419182948491,0.11724137931034483,0.14545454545454545,0.125,1,0,8,11,13
Radeon R9 M295X Mac Edition,0.7567567567567579,0.031249757812439452,0.027450980392156862,0.3619129685480396,0.602575488454707,0.11724137931034483,0.14545454545454545,0.125,1,0,8,11,13
Tesla K8,0.7567567567567579,0.0624997656249414,0.027450980392156862,0.2942697113313227,0.5528419182948491,0.08781609195402298,0.14545454545454545,0.125,5,0,19,11,127
Tesla K80,0.7567567567567579,0.09374977343744335,0.043137254901960784,0.23782852218871176,0.5541740674955595,0.14298850574712643,0.23636363636363636,0.1875,5,0,21,11,136
FirePro M3100,0.7297297297297334,0.007999751999938,0.011764705882352941,0.2757432141318397,0.44182948490230906,0.021609195402298848,0.02727272727272727,0.03125,1,0,23,3,251
FirePro M4100,0.7297297297297334,0.015624753906188475,0.011764705882352941,0.2843601895734597,0.44182948490230906,0.021609195402298848,0.02727272727272727,0.03125,1,0,23,11,251
FirePro M4150,0.7297297297297334,0.007999751999938,0.011764705882352941,0.3037483843171047,0.44182948490230906,0.021609195402298848,0.02727272727272727,0.03125,1,0,23,11,304
FirePro M5100,0.7297297297297334,0.015624753906188475,0.011764705882352941,0.3080568720379147,0.49733570159857904,0.03632183908045977,0.045454545454545456,0.0625,1,0,7,11,455
FirePro M6100,0.7297297297297334,0.015624753906188475,0.011764705882352941,0.4588539422662645,0.6083481349911191,0.04367816091954023,0.05454545454545454,0.0625,1,0,8,11,408
FirePro R5000,0.7297297297297334,0.015624753906188475,0.027450980392156862,0.35114174924601466,0.3530195381882771,0.04367816091954023,0.05454545454545454,0.125,1,0,21,11,312
FirePro W5000 DVI,0.7297297297297334,0.015624753906188475,0.027450980392156862,0.35114174924601466,0.3530195381882771,0.04367816091954023,0.05454545454545454,0.125,1,0,21,11,312
GeForce 505 OEM,0.7297297297297334,0.007999751999938,0.011764705882352941,0.2606635071090047,0.3086145648312611,0.0009195402298850573,0.013636363636363636,0.03125,5,0,17,3,156
GeForce 505 OEM,0.7297297297297334,0.0039997509999377505,0.00392156862745098,0.24946143903489876,0.2642095914742451,0.0004597701149425287,0.00909090909090909,0.015625,5,0,17,3,157
GeForce 705A,0.7297297297297334,0.007999751999938,0.00392156862745098,0.3136579060749677,0.39742451154529307,0.0022988505747126436,0.00909090909090909,0.015625,5,0,19,3,125
GeForce 705M,0.7297297297297334,0.007999751999938,0.00392156862745098,0.3136579060749677,0.39742451154529307,0.0022988505747126436,0.00909090909090909,0.015625,5,0,19,3,125
GeForce 705M,0.7297297297297334,0.007999751999938,0.00392156862745098,0.3136579060749677,0.39742451154529307,0.0022988505747126436,0.00909090909090909,0.03125,5,0,19,3,124
GeForce 710A,0.7297297297297334,0.015624753906188475,0.00392156862745098,0.3295993106419647,0.39742451154529307,0.005057471264367816,0.01818181818181818,0.03125,5,0,19,3,124
GeForce 710M,0.7297297297297334,0.007999751999938,0.00392156862745098,0.3054717794054287,0.39742451154529307,0.01057471264367816,0.01818181818181818,0.03125,5,0,23,3,133
GeForce 710M,0.7297297297297334,0.007999751999938,0.00392156862745098,0.3295993106419647,0.39742451154529307,0.005057471264367816,0.01818181818181818,0.03125,5,0,19,3,124
GeForce 720M,0.7297297297297334,0.015624753906188475,0.00392156862745098,0.2649719948298147,0.3530195381882771,0.005057471264367816,0.01818181818181818,0.03125,5,0,19,3,124
GeForce 820M,0.7297297297297334,0.007999751999938,0.00392156862745098,0.2649719948298147,0.39742451154529307,0.005057471264367816,0.01818181818181818,0.03125,5,0,19,3,124
GeForce GT 625 OEM,0.7297297297297334,0.007999751999938,0.00392156862745098,0.37225333907798364,0.3641207815275311,0.0022988505747126436,0.00909090909090909,0.015625,5,0,19,3,125
GeForce GT 630 Rev. 2,0.7297297297297334,0.015624753906188475,0.00392156862745098,0.38431710469625163,0.39742451154529307,0.021609195402298848,0.03636363636363636,0.03125,5,0,20,3,133
GeForce GT 630 Rev. 2 PCIe x8,0.7297297297297334,0.015624753906188475,0.00392156862745098,0.38431710469625163,0.39742451154529307,0.021609195402298848,0.03636363636363636,0.03125,5,0,20,3,133
GeForce GT 635 OEM,0.7297297297297334,0.007999751999938,0.00392156862745098,0.41232227488151657,0.39742451154529307,0.021609195402298848,0.03636363636363636,0.03125,5,0,23,3,133
GeForce GT 640 Rev. 2,0.7297297297297334,0.007999751999938,0.00392156862745098,0.44635932787591553,0.5537300177619894,0.021609195402298848,0.03636363636363636,0.03125,5,0,20,11,133
GeForce GT 640M Mac Edition,0.7297297297297334,0.0039997509999377505,0.00392156862745098,0.3166738474795347,0.5528419182948491,0.021609195402298848,0.03636363636363636,0.03125,5,0,21,11,129
GeForce GT 710M,0.7297297297297334,0.007999751999938,0.00392156862745098,0.3295993106419647,0.39742451154529307,0.005057471264367816,0.01818181818181818,0.03125,5,0,19,3,124
GeForce GT 720M,0.7297297297297334,0.015624753906188475,0.00392156862745098,0.3054717794054287,0.3530195381882771,0.01057471264367816,0.01818181818181818,0.03125,5,0,20,3,133
GeForce GT 720M,0.7297297297297334,0.015624753906188475,0.00392156862745098,0.3295993106419647,0.3530195381882771,0.005057471264367816,0.01818181818181818,0.03125,5,0,19,3,124
GeForce GT 730M,0.7297297297297334,0.015624753906188475,0.011764705882352941,0.3080568720379147,0.39742451154529307,0.021609195402298848,0.03636363636363636,0.0625,5,0,21,3,129
GeForce GT 735M,0.7297297297297334,0.015624753906188475,0.00392156862745098,0.24342955622576476,0.39742451154529307,0.021609195402298848,0.03636363636363636,0.03125,5,0,23,3,133
GeForce GT 740A,0.7297297297297334,0.015624753906188475,0.00392156862745098,0.4179233089185696,0.39742451154529307,0.021609195402298848,0.03636363636363636,0.03125,5,0,23,3,133
GeForce GT 740M,0.7297297297297334,0.015624753906188475,0.00392156862745098,0.4179233089185696,0.39742451154529307,0.021609195402298848,0.03636363636363636,0.03125,5,0,23,3,133
GeForce GT 740M,0.7297297297297334,0.015624753906188475,0.011764705882352941,0.34467901766479964,0.3978685612788632,0.021609195402298848,0.03636363636363636,0.0625,5,0,21,3,129
GeForce GT 745A,0.7297297297297334,0.015624753906188475,0.011764705882352941,0.35631193451098664,0.39742451154529307,0.021609195402298848,0.03636363636363636,0.0625,5,0,21,3,129
GeForce GT 745M,0.7297297297297334,0.015624753906188475,0.011764705882352941,0.35631193451098664,0.39742451154529307,0.021609195402298848,0.03636363636363636,0.0625,5,0,21,3,129
GeForce GT 745M,0.7297297297297334,0.015624753906188475,0.011764705882352941,0.23222748815165878,0.44182948490230906,0.021609195402298848,0.03636363636363636,0.0625,5,0,21,11,129
GeForce GT 750M,0.7297297297297334,0.015624753906188475,0.011764705882352941,0.4011202068074106,0.44316163410301956,0.021609195402298848,0.03636363636363636,0.0625,5,0,21,11,129
GeForce GT 750M Mac Edition,0.7297297297297334,0.015624753906188475,0.011764705882352941,0.3946574752261956,0.5546181172291297,0.021609195402298848,0.03636363636363636,0.0625,5,0,21,11,129
GeForce GT 755M,0.7297297297297334,0.015624753906188475,0.011764705882352941,0.4179233089185696,0.5972468916518651,0.021609195402298848,0.03636363636363636,0.0625,5,0,21,11,129
GeForce GT 755M Mac Edition,0.7297297297297334,0.007999751999938,0.011764705882352941,0.4631624299870745,0.5528419182948491,0.021609195402298848,0.03636363636363636,0.0625,5,0,21,11,129
GeForce GT 820M,0.7297297297297334,0.007999751999938,0.00392156862745098,0.3295993106419647,0.39742451154529307,0.005057471264367816,0.01818181818181818,0.03125,5,0,19,3,124
GeForce GTX 645 OEM,0.7297297297297334,0.007999751999938,0.011764705882352941,0.35071090047393366,0.44182948490230906,0.032643678160919544,0.05454545454545454,0.0625,5,0,21,11,128
GeForce GTX 650,0.7297297297297334,0.007999751999938,0.011764705882352941,0.4515295131408875,0.5528419182948491,0.021609195402298848,0.03636363636363636,0.0625,5,0,21,11,128
GeForce GTX 650 Ti Boost,0.7297297297297334,0.015624753906188475,0.0196078431372549,0.4179233089185696,0.6647424511545293,0.04367816091954023,0.07272727272727272,0.09375,5,0,21,11,128
GeForce GTX 650 Ti OEM,0.7297297297297334,0.015624753906188475,0.011764705882352941,0.3955191727703576,0.5972468916518651,0.04367816091954023,0.07272727272727272,0.0625,5,0,21,11,128
GeForce GTX 660M Mac Edition,0.7297297297297334,0.0039997509999377505,0.011764705882352941,0.40499784575613956,0.5528419182948491,0.021609195402298848,0.03636363636363636,0.0625,5,0,8,11,129
GeForce GTX 675MX Mac Edition,0.7297297297297334,0.007999751999938,0.027450980392156862,0.3054717794054287,0.5528419182948491,0.07678160919540229,0.12727272727272726,0.125,5,0,21,11,127
GeForce GTX 680 Mac Edition,0.7297297297297334,0.015624753906188475,0.027450980392156862,0.42912537699267556,0.6647424511545293,0.08781609195402298,0.14545454545454545,0.125,5,0,19,11,127
GeForce GTX 760,0.7297297297297334,0.015624753906188475,0.027450980392156862,0.4179233089185696,0.6647424511545293,0.06574712643678161,0.10909090909090909,0.125,5,0,21,11,127
GeForce GTX 760 OEM,0.7297297297297334,0.01199975299993825,0.0196078431372549,0.35028005170185267,0.6194493783303731,0.06574712643678161,0.10909090909090909,0.09375,5,0,21,11,127
GeForce GTX 760 OEM Rebrand,0.7297297297297334,0.023437255859313964,0.027450980392156862,0.35028005170185267,0.6194493783303731,0.06574712643678161,0.10909090909090909,0.125,5,0,21,11,127
GeForce GTX 760 Ti OEM,0.7297297297297334,0.015624753906188475,0.027450980392156862,0.3899181387333046,0.6647424511545293,0.07678160919540229,0.12727272727272726,0.125,5,0,21,11,127
GeForce GTX 760 Ti OEM Rebrand,0.7297297297297334,0.015624753906188475,0.027450980392156862,0.3899181387333046,0.6647424511545293,0.07678160919540229,0.12727272727272726,0.125,5,0,21,11,127
GeForce GTX 760 X2,0.7297297297297334,0.015624753906188475,0.027450980392156862,0.42912537699267556,0.6647424511545293,0.06574712643678161,0.10909090909090909,0.125,5,0,21,11,127
GeForce GTX 760M,0.7297297297297334,0.015624753906188475,0.011764705882352941,0.26626454114605774,0.44271758436944936,0.04367816091954023,0.07272727272727272,0.0625,5,0,21,11,128
GeForce GTX 765M,0.7297297297297334,0.015624753906188475,0.011764705882352941,0.33907798362774666,0.44271758436944936,0.04367816091954023,0.07272727272727272,0.0625,5,0,8,11,128
GeForce GTX 770,0.7297297297297334,0.015624753906188475,0.027450980392156862,0.44635932787591553,0.7761989342806395,0.08781609195402298,0.14545454545454545,0.125,5,0,21,11,127
GeForce GTX 770M,0.7297297297297334,0.023437255859313964,0.0196078431372549,0.2998707453683757,0.44271758436944936,0.05471264367816092,0.09090909090909091,0.09375,5,0,8,11,128
GeForce GTX 775M Mac Edition,0.7297297297297334,0.015624753906188475,0.027450980392156862,0.33907798362774666,0.5528419182948491,0.07678160919540229,0.12727272727272726,0.125,5,0,8,11,127
GeForce GTX 780,0.7297297297297334,0.023437255859313964,0.043137254901960784,0.36751400258509265,0.6647424511545293,0.13195402298850575,0.21818181818181817,0.1875,5,0,21,11,130
GeForce GTX 780 6 GB,0.7297297297297334,0.04687476171869043,0.043137254901960784,0.36751400258509265,0.6647424511545293,0.13195402298850575,0.21818181818181817,0.1875,5,0,21,11,131
GeForce GTX 780 Rev. 2,0.7297297297297334,0.023437255859313964,0.043137254901960784,0.36751400258509265,0.6647424511545293,0.13195402298850575,0.21818181818181817,0.1875,5,0,21,11,131
GeForce GTX 780 Ti,0.7297297297297334,0.023437255859313964,0.043137254901960784,0.37268418785006463,0.7761989342806395,0.16505747126436782,0.2727272727272727,0.1875,5,0,21,11,131
GeForce GTX 780M,0.7297297297297334,0.031249757812439452,0.027450980392156862,0.32787591555364065,0.5528419182948491,0.08781609195402298,0.14545454545454545,0.125,5,0,8,11,127
GeForce GTX 780M Mac Edition,0.7297297297297334,0.031249757812439452,0.027450980392156862,0.32787591555364065,0.5528419182948491,0.08781609195402298,0.14545454545454545,0.125,5,0,8,11,127
GeForce GTX TITAN,0.7297297297297334,0.04687476171869043,0.043137254901960784,0.35588108573890564,0.6647424511545293,0.1540229885057471,0.2545454545454545,0.1875,5,0,21,11,130
GRID K1,0.7297297297297334,0.031249757812439452,0.011764705882352941,0.3619129685480396,0.39342806394316165,0.01057471264367816,0.01818181818181818,0.0625,5,0,21,3,129
GRID K100,0.7297297297297334,0.001999750499937625,0.011764705882352941,0.3619129685480396,0.39342806394316165,0.01057471264367816,0.01818181818181818,0.0625,5,0,21,3,129
GRID K140Q,0.7297297297297334,0.007999751999938,0.011764705882352941,0.3619129685480396,0.39342806394316165,0.01057471264367816,0.01818181818181818,0.0625,5,0,21,3,129
